0.00125	-0.127
0.0025	-0.068
0.00375	-0.005
0.005	0.059
0.00625	0.107
0.0075	0.151
0.00875	0.176
0.01	0.186
0.01125	0.176
0.0125	0.166
0.01375	0.151
0.015	0.137
0.01625	0.112
0.0175	0.073
0.01875	0.044
0.02	0.02
0.02125	-0.01
0.0225	-0.029
0.02375	-0.049
0.025	-0.068
0.02625	-0.083
0.0275	-0.088
0.02875	-0.093
0.03	-0.093
0.03125	-0.093
0.0325	-0.093
0.03375	-0.093
0.035	-0.093
0.03625	-0.098
0.0375	-0.093
0.03875	-0.083
0.04	-0.073
0.04125	-0.068
0.0425	-0.059
0.04375	-0.049
0.045	-0.054
0.04625	-0.039
0.0475	-0.029
0.04875	-0.024
0.05	-0.01
0.05125	-0.005
0.0525	0
0.05375	0.005
0.055	0.01
0.05625	0.024
0.0575	0.024
0.05875	0.039
0.06	0.044
0.06125	0.044
0.0625	0.044
0.06375	0.039
0.065	0.039
0.06625	0.044
0.0675	0.044
0.06875	0.044
0.07	0.049
0.07125	0.054
0.0725	0.059
0.07375	0.068
0.075	0.073
0.07625	0.083
0.0775	0.088
0.07875	0.093
0.08	0.093
0.08125	0.088
0.0825	0.098
0.08375	0.107
0.085	0.112
0.08625	0.112
0.0875	0.103
0.08875	0.093
0.09	0.088
0.09125	0.088
0.0925	0.103
0.09375	0.093
0.095	0.083
0.09625	0.088
0.0975	0.083
0.09875	0.078
0.1	0.078
0.10125	0.073
0.1025	0.068
0.10375	0.059
0.105	0.054
0.10625	0.049
0.1075	0.044
0.10875	0.034
0.11	0.029
0.11125	0.024
0.1125	0.02
0.11375	0.02
0.115	0.02
0.11625	0.024
0.1175	0.024
0.11875	0.034
0.12	0.039
0.12125	0.044
0.1225	0.059
0.12375	0.083
0.125	0.103
0.12625	0.122
0.1275	0.132
0.12875	0.117
0.13	0.088
0.13125	0.063
0.1325	0.078
0.13375	0.078
0.135	0.093
0.13625	0.122
0.1375	0.127
0.13875	0.098
0.14	0.054
0.14125	0.024
0.1425	0.02
0.14375	0.01
0.145	0.015
0.14625	0.01
0.1475	0.005
0.14875	-0.005
0.15	-0.01
0.15125	-0.02
0.1525	-0.029
0.15375	-0.039
0.155	-0.049
0.15625	-0.054
0.1575	-0.063
0.15875	-0.063
0.16	-0.063
0.16125	-0.073
0.1625	-0.068
0.16375	-0.063
0.165	-0.068
0.16625	-0.073
0.1675	-0.073
0.16875	-0.073
0.17	-0.073
0.17125	-0.078
0.1725	-0.073
0.17375	-0.068
0.175	-0.068
0.17625	-0.063
0.1775	-0.068
0.17875	-0.063
0.18	-0.073
